Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y2022,Y2022F
5204,'013,Central America,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.4074,E
5204,'013,Central America,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2093.0138,E
5204,'013,Central America,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,5137187.49,E
5204,'013,Central America,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3762,E
5204,'013,Central America,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,1365.6054,E
5204,'013,Central America,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,3629912.07,E
5204,'013,Central America,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.7126,E
5204,'013,Central America,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,5159.4017,E
5204,'013,Central America,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,1901978.86,E
5206,'029,Caribbean,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1821,E
5206,'029,Caribbean,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,80.9159,E
5206,'029,Caribbean,1718,'F1718,Cereals excluding rice,5510,Production,t,444294.41,E
5206,'029,Caribbean,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,1.5017,E
5206,'029,Caribbean,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,2212.3939,E
5206,'029,Caribbean,27,'0113,Rice,5510,Production,t,1473235.4,E
5206,'029,Caribbean,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,76.319,E
5206,'029,Caribbean,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,14854.2158,E
5206,'029,Caribbean,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,194633.18,E
5206,'029,Caribbean,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.9561,E
5206,'029,Caribbean,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,3012.6887,E
5206,'029,Caribbean,882,'02211,Raw milk of cattle,5510,Production,t,1540137.67,E
5206,'029,Caribbean,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,39.2818,E
5206,'029,Caribbean,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,510.6906,E
5206,'029,Caribbean,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,13000.69,E
5206,'029,Caribbean,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,1.1434,E
5206,'029,Caribbean,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,290.2517,E
5206,'029,Caribbean,1020,'02292,Raw milk of goats,5510,Production,t,253859.68,E
5206,'029,Caribbean,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4347.6,E
5206,'029,Caribbean,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,13.0428,E
5206,'029,Caribbean,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,3,A
5206,'029,Caribbean,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,28.2903,E
5206,'029,Caribbean,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,447.4925,E
5206,'029,Caribbean,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,15817.86,E
5206,'029,Caribbean,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.7812,E
5206,'029,Caribbean,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1135.3817,E
5206,'029,Caribbean,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,637409.86,E
5206,'029,Caribbean,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.4405,E
5206,'029,Caribbean,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,170.8681,E
5206,'029,Caribbean,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,387924.13,E
5206,'029,Caribbean,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.6248,E
5206,'029,Caribbean,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,817.8304,E
5206,'029,Caribbean,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,311579.43,E
5207,'005,South America,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1575,E
5207,'005,South America,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,37147.4539,E
5207,'005,South America,1718,'F1718,Cereals excluding rice,5510,Production,t,235825929.6,E
5207,'005,South America,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,0.7976,E
5207,'005,South America,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,19092.5218,E
5207,'005,South America,27,'0113,Rice,5510,Production,t,23938673.54,A
5207,'005,South America,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,42.8673,E
5207,'005,South America,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,712926.1019,E
5207,'005,South America,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,16631008.73,E
5207,'005,South America,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.0136,E
5207,'005,South America,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,68283.7401,E
5207,'005,South America,882,'02211,Raw milk of cattle,5510,Production,t,67368641.6,E
5207,'005,South America,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,55.3794,E
5207,'005,South America,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,3972.8386,E
5207,'005,South America,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,71738.55,E
5207,'005,South America,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,4.4695,E
5207,'005,South America,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,1585.8071,E
5207,'005,South America,1020,'02292,Raw milk of goats,5510,Production,t,354807.51,E
5207,'005,South America,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,159.5893,E
5207,'005,South America,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,4200.8063,E
5207,'005,South America,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,26322.61,E
5207,'005,South America,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,52.813,E
5207,'005,South America,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,13676.5267,E
5207,'005,South America,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,258961.37,E
5207,'005,South America,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,8.1413,E
5207,'005,South America,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,287.6258,E
5207,'005,South America,982,'02291,Raw milk of sheep,5510,Production,t,35329.42,E
5207,'005,South America,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.3756,E
5207,'005,South America,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,8575.4538,E
5207,'005,South America,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,22829846.76,A
5207,'005,South America,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3983,E
5207,'005,South America,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,2537.1462,E
5207,'005,South America,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,6370134.04,E
5207,'005,South America,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.0636,E
5207,'005,South America,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,15899.1866,E
5207,'005,South America,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,7704693.35,A
5300,'142,Asia,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1972,E
5300,'142,Asia,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,153803.2827,E
5300,'142,Asia,1718,'F1718,Cereals excluding rice,5510,Production,t,780022765.2,E
5300,'142,Asia,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,0.9273,E
5300,'142,Asia,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,647984.6612,E
5300,'142,Asia,27,'0113,Rice,5510,Production,t,698767821.1,A
5300,'142,Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,27.569,E
5300,'142,Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,433579.3797,E
5300,'142,Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,15727074.54,E
5300,'142,Asia,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.0619,E
5300,'142,Asia,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,274547.1978,E
5300,'142,Asia,882,'02211,Raw milk of cattle,5510,Production,t,258554636.4,E
5300,'142,Asia,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,24.1267,E
5300,'142,Asia,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,111696.8256,E
5300,'142,Asia,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,4629595.23,E
5300,'142,Asia,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,2.2851,E
5300,'142,Asia,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,24774.5824,E
5300,'142,Asia,1020,'02292,Raw milk of goats,5510,Production,t,10841780,E
5300,'142,Asia,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,37.9067,E
5300,'142,Asia,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,252395.5443,E
5300,'142,Asia,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,6658336.05,E
5300,'142,Asia,951,'02212,Raw milk of buffalo,71761,Emissions intensity,kg CO2eq/kg,0.9617,E
5300,'142,Asia,951,'02212,Raw milk of buffalo,723113,Emissions (CO2eq) (AR5),kt,136567.6714,E
5300,'142,Asia,951,'02212,Raw milk of buffalo,5510,Production,t,142012348.2,E
5300,'142,Asia,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,18.5792,E
5300,'142,Asia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,104864.9156,E
5300,'142,Asia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,5644205.31,E
5300,'142,Asia,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,5.9562,E
5300,'142,Asia,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,26882.1233,E
5300,'142,Asia,982,'02291,Raw milk of sheep,5510,Production,t,4513333.16,E
5300,'142,Asia,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,1.9461,E
5300,'142,Asia,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,2412.8577,E
5300,'142,Asia,1130,'02293,Raw milk of camel,5510,Production,t,1239814.89,E
5300,'142,Asia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.8895,E
5300,'142,Asia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,39607.1828,E
5300,'142,Asia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,44525405.99,E
5300,'142,Asia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.503,E
5300,'142,Asia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,27357.1595,E
5300,'142,Asia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,54386461.19,E
5300,'142,Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.2107,E
5300,'142,Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,79751.8859,E
5300,'142,Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,65872355.87,E
5301,'143,Central Asia,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.088,E
5301,'143,Central Asia,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,2859.8708,E
5301,'143,Central Asia,1718,'F1718,Cereals excluding rice,5510,Production,t,32498961.04,E
5301,'143,Central Asia,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,1.1263,E
5301,'143,Central Asia,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,1161.7768,E
5301,'143,Central Asia,27,'0113,Rice,5510,Production,t,1031470.43,A
5301,'143,Central Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,16.3919,E
5301,'143,Central Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,34822.7319,E
5301,'143,Central Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,2124384.85,E
5301,'143,Central Asia,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.0959,E
5301,'143,Central Asia,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,25373.1533,E
5301,'143,Central Asia,882,'02211,Raw milk of cattle,5510,Production,t,23152919.42,A
5301,'143,Central Asia,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,70.6949,E
5301,'143,Central Asia,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,3001.9907,E
5301,'143,Central Asia,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,42464.06,E
5301,'143,Central Asia,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,1.922,E
5301,'143,Central Asia,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,130.1094,E
5301,'143,Central Asia,1020,'02292,Raw milk of goats,5510,Production,t,67694.65,A
5301,'143,Central Asia,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,51.4755,E
5301,'143,Central Asia,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,22.8664,E
5301,'143,Central Asia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,13733.2647,E
5301,'143,Central Asia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,600586,E
5301,'143,Central Asia,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,1.8893,E
5301,'143,Central Asia,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,86.207,E
5301,'143,Central Asia,982,'02291,Raw milk of sheep,5510,Production,t,45630,E
5301,'143,Central Asia,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,18.3394,E
5301,'143,Central Asia,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,190.7383,E
5301,'143,Central Asia,1130,'02293,Raw milk of camel,5510,Production,t,10400.49,A
5301,'143,Central Asia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.6919,E
5301,'143,Central Asia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,344.4691,E
5301,'143,Central Asia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,497830.64,E
5301,'143,Central Asia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.4531,E
5301,'143,Central Asia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,391.8341,E
5301,'143,Central Asia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,864746.52,E
5301,'143,Central Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.1113,E
5301,'143,Central Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,100.8401,E
5301,'143,Central Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,90744.25,E
5302,'030,Eastern Asia,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1706,E
5302,'030,Eastern Asia,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,73128.3947,E
5302,'030,Eastern Asia,1718,'F1718,Cereals excluding rice,5510,Production,t,428530353.5,E
5302,'030,Eastern Asia,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,0.7706,E
5302,'030,Eastern Asia,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,175303.0522,E
5302,'030,Eastern Asia,27,'0113,Rice,5510,Production,t,227494366.1,E
5302,'030,Eastern Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,13.3321,E
5302,'030,Eastern Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,108989.142,E
5302,'030,Eastern Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,8174925.12,E
5302,'030,Eastern Asia,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.8172,E
5302,'030,Eastern Asia,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,37876.7794,E
5302,'030,Eastern Asia,882,'02211,Raw milk of cattle,5510,Production,t,46348066.02,E
5302,'030,Eastern Asia,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,13.8471,E
5302,'030,Eastern Asia,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,36364.0896,E
5302,'030,Eastern Asia,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,2626107.25,E
5302,'030,Eastern Asia,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,4.8789,E
5302,'030,Eastern Asia,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,1992.2654,E
5302,'030,Eastern Asia,1020,'02292,Raw milk of goats,5510,Production,t,408341.22,E
5302,'030,Eastern Asia,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,63.7701,E
5302,'030,Eastern Asia,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,41887.3392,E
5302,'030,Eastern Asia,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,656849.35,E
5302,'030,Eastern Asia,951,'02212,Raw milk of buffalo,71761,Emissions intensity,kg CO2eq/kg,4.4131,E
5302,'030,Eastern Asia,951,'02212,Raw milk of buffalo,723113,Emissions (CO2eq) (AR5),kt,13285.4357,E
5302,'030,Eastern Asia,951,'02212,Raw milk of buffalo,5510,Production,t,3010429.03,E
5302,'030,Eastern Asia,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,13.4768,E
5302,'030,Eastern Asia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,38724.1967,E
5302,'030,Eastern Asia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,2873403.7,E
5302,'030,Eastern Asia,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,8.5155,E
5302,'030,Eastern Asia,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,10753.0695,E
5302,'030,Eastern Asia,982,'02291,Raw milk of sheep,5510,Production,t,1262759.54,E
5302,'030,Eastern Asia,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,8.2316,E
5302,'030,Eastern Asia,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,284.1529,E
5302,'030,Eastern Asia,1130,'02293,Raw milk of camel,5510,Production,t,34519.86,E
5302,'030,Eastern Asia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.4807,E
5302,'030,Eastern Asia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,8802.4837,E
5302,'030,Eastern Asia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,18311605.86,E
5302,'030,Eastern Asia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.5072,E
5302,'030,Eastern Asia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,16795.5956,E
5302,'030,Eastern Asia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,33113732.83,E
5302,'030,Eastern Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.0555,E
5302,'030,Eastern Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,62430.5465,E
5302,'030,Eastern Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,59146160.83,E
5303,'034,Southern Asia,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.246,E
5303,'034,Southern Asia,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,55204.6903,E
5303,'034,Southern Asia,1718,'F1718,Cereals excluding rice,5510,Production,t,224393440.8,E
5303,'034,Southern Asia,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,0.7711,E
5303,'034,Southern Asia,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,212378.5163,E
5303,'034,Southern Asia,27,'0113,Rice,5510,Production,t,275430428.1,A
5303,'034,Southern Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,98.8468,E
5303,'034,Southern Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,184569.0573,E
5303,'034,Southern Asia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,1867223.08,E
5303,'034,Southern Asia,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.173,E
5303,'034,Southern Asia,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,180842.6232,E
5303,'034,Southern Asia,882,'02211,Raw milk of cattle,5510,Production,t,154170167.4,E
5303,'034,Southern Asia,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,41.7651,E
5303,'034,Southern Asia,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,61282.8569,E
5303,'034,Southern Asia,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,1467321.37,E
5303,'034,Southern Asia,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,1.9571,E
5303,'034,Southern Asia,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,17175.7434,E
5303,'034,Southern Asia,1020,'02292,Raw milk of goats,5510,Production,t,8776175.29,E
5303,'034,Southern Asia,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,32.7865,E
5303,'034,Southern Asia,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,188556.0193,E
5303,'034,Southern Asia,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,5751019.9,E
5303,'034,Southern Asia,951,'02212,Raw milk of buffalo,71761,Emissions intensity,kg CO2eq/kg,0.8739,E
5303,'034,Southern Asia,951,'02212,Raw milk of buffalo,723113,Emissions (CO2eq) (AR5),kt,121197.3679,E
5303,'034,Southern Asia,951,'02212,Raw milk of buffalo,5510,Production,t,138690568.3,E
5303,'034,Southern Asia,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,38.7031,E
5303,'034,Southern Asia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,34646.5711,E
5303,'034,Southern Asia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,895188.14,E
5303,'034,Southern Asia,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,6.5089,E
5303,'034,Southern Asia,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,4468.8475,E
5303,'034,Southern Asia,982,'02291,Raw milk of sheep,5510,Production,t,686573.13,E
5303,'034,Southern Asia,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,0.7972,E
5303,'034,Southern Asia,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,764.5605,E
5303,'034,Southern Asia,1130,'02293,Raw milk of camel,5510,Production,t,959053.45,E
5303,'034,Southern Asia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.2332,E
5303,'034,Southern Asia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,11909.984,E
5303,'034,Southern Asia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,9657616.02,E
5303,'034,Southern Asia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.5002,E
5303,'034,Southern Asia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,4565.0481,E
5303,'034,Southern Asia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,9126351.39,E
5303,'034,Southern Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,5.707,E
5303,'034,Southern Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2038.0553,E
5303,'034,Southern Asia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,357117.28,E
5304,'035,South-eastern Asia,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1516,E
5304,'035,South-eastern Asia,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,6919.7046,E
5304,'035,South-eastern Asia,1718,'F1718,Cereals excluding rice,5510,Production,t,45659243.58,E
